"Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Mycoplasmopsis" "Mycoplasmopsis_caviae"
"Bacteria" "Cyanobacteria" NA "Chroococcales" "Geminocystaceae" "Cyanobacterium_CLg1" "cyanobiont_of"
"Bacteria" "Cyanobacteria" NA "Pseudanabaenales" "Pseudanabaenaceae" "Pseudanabaena_PCC-7367" "filamentous_cyanobacterium"
"Bacteria" "Cyanobacteria" NA "Oscillatoriales" "Sirenicapillariaceae" "Limnoraphis" "Limnoraphis_hieronymusii"
"Bacteria" "Cyanobacteria" NA "Oscillatoriales" "Sirenicapillariaceae" "Limnoraphis" "Limnoraphis_hieronymusii"
"Bacteria" "Cyanobacteria" NA "Oscillatoriales" "Sirenicapillariaceae" "Limnoraphis" "Limnoraphis_hieronymusii"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Paenibacillaceae" "Brevibacillus" "Brevibacillus_ginsengisoli"
"Bacteria" "Cyanobacteria" NA "Pseudanabaenales" "Leptolyngbyaceae" "Leptolyngbya" "Leptolyngbya_margaretheana"
"Bacteria" "Actinobacteria" "Actinomycetia" "Streptosporangiales" "Thermomonosporaceae" "Actinomadura" "Actinomadura_syzygii"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiales_Family_XVI._Incertae_Sedis" "Carboxydocella" "Carboxydocella_ferrireducens"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Salicola" "Salicola_salis"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Rhodanobacteraceae" "Dokdonella" "Dokdonella_immobilis"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Chromatiales" "Ectothiorhodospiraceae" "Thioalkalivibrio" "Thioalkalivibrio_halophilus"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Chromatiales" "Ectothiorhodospiraceae" "Thioalkalivibrio" "Thioalkalivibrio_halophilus"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiales_Family_XVI._Incertae_Sedis" "Carboxydocella" "Carboxydocella_manganica"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Salicola" "Salicola_salis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiales_Family_XVI._Incertae_Sedis" "Carboxydocella" "Carboxydocella_manganica"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiales_Family_XVI._Incertae_Sedis" "Carboxydocella" "Carboxydocella_ferrireducens"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Defluviitaleaceae" "Defluviitalea" "Defluviitalea_raffinosedens"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Defluviitaleaceae" "Defluviitalea" "Defluviitalea_raffinosedens"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Chromatiales" "Ectothiorhodospiraceae" "Acidihalobacter" "Acidihalobacter_aeolianus"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Wukongibacter" "Wukongibacter_baidiensis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Defluviitaleaceae" "Defluviitalea" "Defluviitalea_raffinosedens"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Defluviitaleaceae" "Defluviitalea" "Defluviitalea_raffinosedens"
"Bacteria" "Firmicutes" "Incertae_Sedis" "DTU014" "DTU014" "DTU014" "anaerobic_digester"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Pasteuriaceae" "Pasteuria" "Pasteuria_hartismeri"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Laceyella" "Laceyella_sacchari"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Thermoactinomyces" "Thermoactinomyces_intermedius"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Thermoactinomyces" "Thermoactinomyces_vulgaris"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Planifilum" "Planifilum_composti"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Thermoflavimicrobium" "Thermoflavimicrobium_dichotomicum"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Thermoflavimicrobium" "Thermoflavimicrobium_dichotomicum"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Planifilum" "Planifilum_composti"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Croceifilum" "Croceifilum_oryzae"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Shimazuella" "Shimazuella_kribbensis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Shimazuella" "Shimazuella_kribbensis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Risungbinella" "Risungbinella_pyongyangensis"
"Bacteria" "Firmicutes" "Incertae_Sedis" "DTU014" "DTU014" "DTU014" "anaerobic_digester"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Lutispora" "Lutispora_thermophila"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_algidicarnis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Lachnospiraceae" "Cellulosilyticum" "Cellulosilyticum_ruminicola"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Lachnospiraceae" "Anaerosporobacter" "Anaerosporobacter_mobilis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Lachnospiraceae" "Herbinix" "Herbinix_luporum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Lachnospiraceae" "Lachnoclostridium" "[Clostridium]_populeti"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Lachnospiraceae" "Herbinix" "Herbinix_luporum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Lachnospiraceae" "Lachnoclostridium" "[Clostridium]_algidixylanolyticum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Hungatella" "Hungatella_xylanolytica"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Lachnospiraceae" "Lachnoclostridium" "[Clostridium]_methoxybenzovorans"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Lachnospiraceae" "Anaerocolumna" "Anaerocolumna_jejuensis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Lachnospiraceae" "Anaerocolumna" "Anaerocolumna_jejuensis"
"Bacteria" "Firmicutes" "Clostridia" "Halanaerobiales" "Halanaerobiaceae" "Halocella" "Halocella_cellulolsilytica"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Oscillospiraceae" "Acetivibrio" "Acetivibrio_straminisolvens"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Oscillospiraceae" "Acetivibrio" "Acetivibrio_saccincola"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Oscillospiraceae" "Acetivibrio" "Acetivibrio_saccincola"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Oscillospiraceae" "Ruminiclostridium" "[Clostridium]_termitidis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Oscillospiraceae" "Ruminiclostridium" "Ruminiclostridium_cellobioparum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Oscillospiraceae" "Ruminiclostridium" "Ruminiclostridium_hungatei"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Oscillospiraceae" "Ruminiclostridium" "[Clostridium]_termitidis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Oscillospiraceae" "Ruminiclostridium" "[Clostridium]_termitidis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Oscillospiraceae" "Thermoclostridium" "Thermoclostridium_caenicola"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Oscillospiraceae" "Thermoclostridium" "Thermoclostridium_caenicola"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Alicyclobacillaceae" "Alicyclobacillus" "Alicyclobacillus_pomorum"
"Bacteria" "Firmicutes" "Tissierellia" "Tissierellales" "Tissierellaceae" "Tepidimicrobium" "Tepidimicrobium_xylanilyticum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Peptostreptococcaceae" "Terrisporobacter" "Terrisporobacter_glycolicus"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Peptostreptococcaceae" "Terrisporobacter" "Terrisporobacter_glycolicus"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Peptostreptococcaceae" "Romboutsia" "Romboutsia_ilealis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Peptostreptococcaceae" "Romboutsia" "Romboutsia_sedimentorum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_maritimum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Peptostreptococcaceae" "Clostridioides" "Peptoclostridium_phage"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Peptostreptococcaceae" "Paeniclostridium" "[Eubacterium]_tenue"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Peptostreptococcaceae" "Sporacetigenium" "Sporacetigenium_mesophilum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_celatum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_tertium"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_tertium"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_vincentii"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_paraputrificum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_moniliforme"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Sarcina" "Sarcina_maxima"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_saccharoperbutylacetonicum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_puniceum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_butyricum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_neonatale"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_saccharobutylicum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_thiosulfatireducens"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_bowmanii"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_liquoris"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_vulturis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_liquoris"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_tunisiense"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_swellfunianum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_magnum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_thiosulfatireducens"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Youngiibacter" "Youngiibacter_fragilis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Proteiniclasticum" "Proteiniclasticum_ruminis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_bovipellis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Caloramator" "Caloramator_coolhaasii"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Caldicoprobacteraceae" "Caldicoprobacter" "anaerobic_digester"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Caldicoprobacteraceae" "Caldicoprobacter" "anaerobic_digester"
"Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Carnobacteriaceae" "Trichococcus" "Trichococcus_pasteurii"
"Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Aerococcaceae" "Aerococcus" "Aerococcus_viridans"
"Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Streptococcaceae" "Streptococcus" "Streptococcus_peroris"
"Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Streptococcaceae" "Streptococcus" "Streptococcus_oralis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Planococcus" "Planococcus_citreus"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Heyndrickxia" "Heyndrickxia_oleronia"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Gracilibacillus" "Gracilibacillus_ureilyticus"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Alkalicoccobacillus" "Alkalicoccobacillus_murimartini"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Caldibacillus" "Caldibacillus_thermolactis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Psychrobacillus" "Psychrobacillus_soli"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "Bacillus_piscicola"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Salsuginibacillus" "Salsuginibacillus_kocurii"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "Bacillus_taeanensis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "Bacillus_carboniphilus"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "Bacillus_borbori"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Sporolactobacillaceae" "Tuberibacillus" "Tuberibacillus_calidus"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Sporolactobacillaceae" "Pullulanibacillus" "Pullulanibacillus_camelliae"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Paenibacillaceae" "Aneurinibacillus" "Aneurinibacillus_tyrosinisolvens"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Evansella" "Evansella_vedderi"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Paenibacillaceae" "Ammoniphilus" "Ammoniphilus_oxalaticus"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Sporosarcina" "Sporosarcina_pasteurii"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Sporosarcina" "Sporosarcina_pasteurii"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Robertmurraya" "Robertmurraya_massiliosenegalensis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Fictibacillus" "Fictibacillus_barbaricus"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Robertmurraya" "Robertmurraya_massiliosenegalensis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Robertmurraya" "Robertmurraya_massiliosenegalensis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Priestia" "Priestia_aryabhattai"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "Bacillus_benzoevorans"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "Bacillus_benzoevorans"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "Bacillus_longiquaesitum"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Niallia" "Niallia_nealsonii"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "Bacillus_infernus"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Robertmurraya" "Robertmurraya_massiliosenegalensis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Pseudalkalibacillus" "Pseudalkalibacillus_decolorationis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Ureibacillus" "Ureibacillus_thermosphaericus"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Ureibacillus" "Ureibacillus_defluvii"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Virgibacillus" "Virgibacillus_carmonensis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Rummeliibacillus" "Rummeliibacillus_suwonensis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Rummeliibacillus" "Rummeliibacillus_pycnus"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "Bacillus_toyonensis"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Turicibacteraceae" "Turicibacter" "Turicibacter_sanguinis"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Turicibacteraceae" "Turicibacter" "Turicibacter_sanguinis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Sutcliffiella" "Sutcliffiella_halmapala"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "[Brevibacterium]_frigoritolerans"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Solibacillus" "Solibacillus_isronensis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Solibacillus" "Solibacillus_silvestris"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Peribacillus" "Peribacillus_simplex"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "Bacillus_shandongensis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "Bacillus_haynesii"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "Bacillus_aerophilus"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "Bacillus_inaquosorum"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Metabacillus" "Metabacillus_niabensis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Neobacillus" "Neobacillus_bataviensis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Cytobacillus" "Cytobacillus_gottheilii"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Ureibacillus" "Ureibacillus_massiliensis"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Lysinibacillus" "Lysinibacillus_xylanilyticus"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Ureibacillus" "Ureibacillus_acetophenoni"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Psychrobacillus" "Psychrobacillus_psychrodurans"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Psychrobacillus" "Psychrobacillus_psychrodurans"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Lysinibacillus" "Lysinibacillus_sphaericus"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Neobacillus" "Neobacillus_niacini"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Mesobacillus" "Mesobacillus_thioparans"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Sporosarcina" "Sporosarcina_globispora"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Geobacillus" "Geobacillus_thermodenitrificans"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Sporosarcina" "Sporosarcina_aquimarina"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Neobacillus" "Neobacillus_soli"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Paenibacillaceae" "Paenibacillus" "Paenibacillus_abekawaensis"
"Bacteria" "Firmicutes" "Negativicutes" "Selenomonadales" "Sporomusaceae" "Sporomusa" "Sporomusa_termitida"
"Bacteria" "Firmicutes" "Negativicutes" "Selenomonadales" "Sporomusaceae" "Sporomusa" "Sporomusa_malonica"
"Bacteria" "Firmicutes" "Negativicutes" "Selenomonadales" "Sporomusaceae" "Sporomusa" "Sporomusa_polytropa"
"Bacteria" "Firmicutes" "Negativicutes" "Selenomonadales" "Sporomusaceae" "Sporomusa" "Sporomusa_polytropa"
"Bacteria" "Firmicutes" "Negativicutes" "Selenomonadales" "Sporomusaceae" "Desulfosporomusa" "Desulfosporomusa_polytropa"
"Bacteria" "Firmicutes" "Negativicutes" "Veillonellales" "Veillonellaceae" "Veillonella" "Veillonella_seminalis"
"Bacteria" "Firmicutes" "Negativicutes" "Veillonellales" "Veillonellaceae" "Veillonella" "Veillonella_dispar"
"Bacteria" "Firmicutes" "Negativicutes" "Veillonellales" "Veillonellaceae" "Massilibacillus" "Massilibacillus_massiliensis"
"Bacteria" "Firmicutes" "Negativicutes" "Selenomonadales" "Sporomusaceae" "Psychrosinus" "Psychrosinus_fermentans"
"Bacteria" "Firmicutes" "Negativicutes" "Selenomonadales" "Sporomusaceae" "Pelosinus" "Pelosinus_propionicus"
"Bacteria" "Firmicutes" "Negativicutes" "Selenomonadales" "Sporomusaceae" "Sporomusa" "Sporomusa_rhizae"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Peptococcaceae" "Desulfitibacter" "Desulfitibacter_alkalitolerans"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Desulfitobacteriaceae" "Desulfosporosinus" "Desulfosporosinus_meridiei"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Desulfitobacteriaceae" "Desulfosporosinus" "Desulfosporosinus_hippei"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Desulfitobacteriaceae" "Desulfosporosinus" "Desulfosporosinus_meridiei"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Desulfitobacteriaceae" "Desulfosporosinus" "Desulfosporosinus_fructosivorans"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Lutispora" "Lutispora_thermophila"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Lutispora" "Lutispora_thermophila"
"Bacteria" "Firmicutes" "Negativicutes" "Selenomonadales" "Sporomusaceae" "Propionispora" "Propionispora_vibrioides"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Lutispora" "Lutispora_thermophila"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Lutispora" "Lutispora_thermophila"
"Bacteria" "Firmicutes" "Negativicutes" "Selenomonadales" "Sporomusaceae" "Propionispora" "Propionispora_vibrioides"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Desulfotomaculaceae" "Pelotomaculum" "Pelotomaculum_propionicicum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Lutispora" "Lutispora_thermophila"
"Bacteria" "Firmicutes" "Clostridia" "Thermoanaerobacterales" "Thermoanaerobacteraceae" "Moorella" "Moorella_stamsii"
